,ID,Campaign,value
8940,4643,AcceptedCmp5,0
8941,4653,AcceptedCmp5,0
8942,4654,AcceptedCmp5,0
8943,4656,AcceptedCmp5,0
8944,4669,AcceptedCmp5,0
8945,4673,AcceptedCmp5,0
8946,4676,AcceptedCmp5,0
8947,4679,AcceptedCmp5,0
8948,4682,AcceptedCmp5,0
8949,4686,AcceptedCmp5,1
8950,4687,AcceptedCmp5,0
8951,4690,AcceptedCmp5,0
8952,4692,AcceptedCmp5,0
8953,4697,AcceptedCmp5,0
8954,4698,AcceptedCmp5,0
8955,4702,AcceptedCmp5,0
8956,4706,AcceptedCmp5,0
8957,4712,AcceptedCmp5,0
8958,4713,AcceptedCmp5,0
8959,4725,AcceptedCmp5,0
8960,4741,AcceptedCmp5,0
8961,4743,AcceptedCmp5,0
8962,4749,AcceptedCmp5,0
8963,4754,AcceptedCmp5,0
8964,4756,AcceptedCmp5,0
8965,4764,AcceptedCmp5,0
8966,4769,AcceptedCmp5,0
8967,4785,AcceptedCmp5,0
8968,4786,AcceptedCmp5,0
8969,4789,AcceptedCmp5,1
8970,4790,AcceptedCmp5,0
8971,4791,AcceptedCmp5,0
8972,4796,AcceptedCmp5,0
8973,4808,AcceptedCmp5,0
8974,4817,AcceptedCmp5,0
8975,4827,AcceptedCmp5,0
8976,4828,AcceptedCmp5,0
8977,4832,AcceptedCmp5,0
8978,4837,AcceptedCmp5,0
8979,4843,AcceptedCmp5,0
8980,4860,AcceptedCmp5,0
8981,4864,AcceptedCmp5,0
8982,4865,AcceptedCmp5,0
8983,4867,AcceptedCmp5,0
8984,4877,AcceptedCmp5,0
8985,4887,AcceptedCmp5,0
8986,4910,AcceptedCmp5,0
8987,4915,AcceptedCmp5,0
8988,4927,AcceptedCmp5,0
8989,4931,AcceptedCmp5,0
8990,4937,AcceptedCmp5,0
8991,4943,AcceptedCmp5,1
8992,4944,AcceptedCmp5,0
8993,4945,AcceptedCmp5,0
8994,4947,AcceptedCmp5,0
8995,4954,AcceptedCmp5,0
8996,4961,AcceptedCmp5,0
8997,4964,AcceptedCmp5,0
8998,4967,AcceptedCmp5,0
8999,4971,AcceptedCmp5,0
9000,4973,AcceptedCmp5,0
9001,4974,AcceptedCmp5,0
9002,4988,AcceptedCmp5,0
9003,4990,AcceptedCmp5,0
9004,4992,AcceptedCmp5,0
9005,4994,AcceptedCmp5,1
9006,5010,AcceptedCmp5,0
9007,5011,AcceptedCmp5,0
9008,5015,AcceptedCmp5,0
9009,5025,AcceptedCmp5,0
9010,5029,AcceptedCmp5,0
9011,5031,AcceptedCmp5,1
9012,5036,AcceptedCmp5,0
9013,5043,AcceptedCmp5,0
9014,5046,AcceptedCmp5,0
9015,5048,AcceptedCmp5,0
9016,5049,AcceptedCmp5,0
9017,5057,AcceptedCmp5,0
9018,5062,AcceptedCmp5,0
9019,5063,AcceptedCmp5,0
9020,5067,AcceptedCmp5,1
9021,5074,AcceptedCmp5,0
9022,5079,AcceptedCmp5,0
9023,5080,AcceptedCmp5,0
9024,5081,AcceptedCmp5,0
9025,5092,AcceptedCmp5,0
9026,5113,AcceptedCmp5,0
9027,5114,AcceptedCmp5,0
9028,5117,AcceptedCmp5,0
9029,5121,AcceptedCmp5,0
9030,5123,AcceptedCmp5,0
9031,5125,AcceptedCmp5,0
9032,5136,AcceptedCmp5,1
9033,5138,AcceptedCmp5,0
9034,5140,AcceptedCmp5,0
9035,5147,AcceptedCmp5,0
9036,5150,AcceptedCmp5,0
9037,5153,AcceptedCmp5,0
9038,5154,AcceptedCmp5,0
9039,5176,AcceptedCmp5,0
9040,5177,AcceptedCmp5,0
9041,5180,AcceptedCmp5,0
9042,5181,AcceptedCmp5,0
9043,5185,AcceptedCmp5,0
9044,5186,AcceptedCmp5,0
9045,5204,AcceptedCmp5,1
9046,5207,AcceptedCmp5,0
9047,5209,AcceptedCmp5,0
9048,5221,AcceptedCmp5,0
9049,5223,AcceptedCmp5,0
9050,5229,AcceptedCmp5,0
9051,5231,AcceptedCmp5,0
9052,5232,AcceptedCmp5,0
9053,5234,AcceptedCmp5,0
9054,5236,AcceptedCmp5,1
9055,5237,AcceptedCmp5,0
9056,5247,AcceptedCmp5,0
9057,5250,AcceptedCmp5,1
9058,5252,AcceptedCmp5,0
9059,5253,AcceptedCmp5,0
9060,5255,AcceptedCmp5,0
9061,5263,AcceptedCmp5,0
9062,5267,AcceptedCmp5,0
9063,5268,AcceptedCmp5,0
9064,5272,AcceptedCmp5,0
9065,5278,AcceptedCmp5,0
9066,5283,AcceptedCmp5,0
9067,5286,AcceptedCmp5,0
9068,5287,AcceptedCmp5,0
9069,5289,AcceptedCmp5,0
9070,5290,AcceptedCmp5,0
9071,5294,AcceptedCmp5,0
9072,5300,AcceptedCmp5,0
9073,5302,AcceptedCmp5,0
9074,5303,AcceptedCmp5,0
9075,5304,AcceptedCmp5,0
9076,5313,AcceptedCmp5,0
9077,5314,AcceptedCmp5,0
9078,5316,AcceptedCmp5,0
9079,5320,AcceptedCmp5,0
9080,5324,AcceptedCmp5,0
9081,5329,AcceptedCmp5,0
9082,5331,AcceptedCmp5,0
9083,5332,AcceptedCmp5,0
9084,5336,AcceptedCmp5,0
9085,5341,AcceptedCmp5,1
9086,5342,AcceptedCmp5,0
9087,5346,AcceptedCmp5,0
9088,5370,AcceptedCmp5,0
9089,5371,AcceptedCmp5,0
9090,5376,AcceptedCmp5,0
9091,5389,AcceptedCmp5,0
9092,5393,AcceptedCmp5,0
9093,5394,AcceptedCmp5,0
9094,5407,AcceptedCmp5,0
9095,5423,AcceptedCmp5,0
9096,5429,AcceptedCmp5,0
9097,5441,AcceptedCmp5,0
9098,5453,AcceptedCmp5,0
9099,5454,AcceptedCmp5,0
9100,5455,AcceptedCmp5,0
9101,5474,AcceptedCmp5,0
9102,5493,AcceptedCmp5,0
9103,5510,AcceptedCmp5,0
9104,5512,AcceptedCmp5,0
9105,5513,AcceptedCmp5,0
9106,5517,AcceptedCmp5,0
9107,5519,AcceptedCmp5,0
9108,5524,AcceptedCmp5,0
9109,5527,AcceptedCmp5,0
9110,5529,AcceptedCmp5,0
9111,5534,AcceptedCmp5,0
9112,5536,AcceptedCmp5,1
9113,5538,AcceptedCmp5,1
9114,5543,AcceptedCmp5,0
9115,5544,AcceptedCmp5,0
9116,5545,AcceptedCmp5,0
9117,5552,AcceptedCmp5,0
9118,5555,AcceptedCmp5,0
9119,5558,AcceptedCmp5,1
9120,5562,AcceptedCmp5,0
9121,5564,AcceptedCmp5,0
9122,5577,AcceptedCmp5,0
9123,5585,AcceptedCmp5,0
9124,5589,AcceptedCmp5,0
9125,5596,AcceptedCmp5,0
9126,5602,AcceptedCmp5,0
9127,5610,AcceptedCmp5,0
9128,5621,AcceptedCmp5,0
9129,5623,AcceptedCmp5,0
9130,5626,AcceptedCmp5,0
9131,5628,AcceptedCmp5,0
9132,5631,AcceptedCmp5,0
9133,5633,AcceptedCmp5,0
9134,5636,AcceptedCmp5,0
9135,5642,AcceptedCmp5,0
9136,5644,AcceptedCmp5,0
9137,5654,AcceptedCmp5,0
9138,5667,AcceptedCmp5,0
9139,5680,AcceptedCmp5,0
9140,5682,AcceptedCmp5,0
9141,5684,AcceptedCmp5,0
9142,5687,AcceptedCmp5,0
9143,5692,AcceptedCmp5,0
9144,5710,AcceptedCmp5,0
9145,5718,AcceptedCmp5,1
9146,5721,AcceptedCmp5,1
9147,5723,AcceptedCmp5,0
9148,5726,AcceptedCmp5,0
9149,5734,AcceptedCmp5,0
9150,5735,AcceptedCmp5,1
9151,5740,AcceptedCmp5,0
9152,5748,AcceptedCmp5,0
9153,5756,AcceptedCmp5,0
9154,5758,AcceptedCmp5,1
9155,5763,AcceptedCmp5,0
9156,5782,AcceptedCmp5,0
9157,5788,AcceptedCmp5,0
9158,5790,AcceptedCmp5,0
9159,5794,AcceptedCmp5,0
9160,5796,AcceptedCmp5,1
9161,5798,AcceptedCmp5,0
9162,5802,AcceptedCmp5,0
9163,5823,AcceptedCmp5,0
9164,5824,AcceptedCmp5,0
9165,5827,AcceptedCmp5,0
9166,5831,AcceptedCmp5,0
9167,5832,AcceptedCmp5,0
9168,5835,AcceptedCmp5,0
9169,5837,AcceptedCmp5,0
9170,5841,AcceptedCmp5,0
9171,5846,AcceptedCmp5,0
9172,5847,AcceptedCmp5,0
9173,5848,AcceptedCmp5,1
9174,5863,AcceptedCmp5,0
9175,5866,AcceptedCmp5,0
9176,5868,AcceptedCmp5,0
9177,5871,AcceptedCmp5,0
9178,5872,AcceptedCmp5,0
9179,5883,AcceptedCmp5,0
9180,5885,AcceptedCmp5,0
9181,5892,AcceptedCmp5,0
9182,5896,AcceptedCmp5,0
9183,5899,AcceptedCmp5,0
9184,5907,AcceptedCmp5,0
9185,5909,AcceptedCmp5,0
9186,5922,AcceptedCmp5,0
9187,5935,AcceptedCmp5,0
9188,5939,AcceptedCmp5,0
9189,5948,AcceptedCmp5,0
9190,5954,AcceptedCmp5,0
9191,5955,AcceptedCmp5,0
9192,5956,AcceptedCmp5,0
9193,5959,AcceptedCmp5,0
9194,5961,AcceptedCmp5,0
9195,5966,AcceptedCmp5,0
9196,5967,AcceptedCmp5,0
9197,5975,AcceptedCmp5,0
9198,5985,AcceptedCmp5,0
9199,5987,AcceptedCmp5,0
9200,5989,AcceptedCmp5,0
9201,5991,AcceptedCmp5,0
9202,5995,AcceptedCmp5,0
9203,6001,AcceptedCmp5,0
9204,6019,AcceptedCmp5,0
9205,6024,AcceptedCmp5,1
9206,6036,AcceptedCmp5,1
9207,6049,AcceptedCmp5,0
9208,6050,AcceptedCmp5,0
9209,6055,AcceptedCmp5,0
9210,6059,AcceptedCmp5,0
9211,6071,AcceptedCmp5,0
9212,6072,AcceptedCmp5,0
9213,6086,AcceptedCmp5,0
9214,6097,AcceptedCmp5,0
9215,6103,AcceptedCmp5,0
9216,6116,AcceptedCmp5,0
9217,6119,AcceptedCmp5,0
9218,6131,AcceptedCmp5,0
9219,6141,AcceptedCmp5,0
9220,6142,AcceptedCmp5,0
9221,6147,AcceptedCmp5,0
9222,6168,AcceptedCmp5,0
9223,6173,AcceptedCmp5,0
9224,6177,AcceptedCmp5,0
9225,6181,AcceptedCmp5,0
9226,6182,AcceptedCmp5,0
9227,6183,AcceptedCmp5,0
9228,6184,AcceptedCmp5,0
9229,6197,AcceptedCmp5,0
9230,6200,AcceptedCmp5,0
9231,6201,AcceptedCmp5,0
9232,6202,AcceptedCmp5,0
9233,6203,AcceptedCmp5,0
9234,6205,AcceptedCmp5,0
9235,6211,AcceptedCmp5,0
9236,6214,AcceptedCmp5,0
9237,6218,AcceptedCmp5,0
9238,6222,AcceptedCmp5,0
9239,6230,AcceptedCmp5,0
9240,6233,AcceptedCmp5,0
9241,6237,AcceptedCmp5,0
9242,6246,AcceptedCmp5,0
9243,6248,AcceptedCmp5,1
9244,6250,AcceptedCmp5,0
9245,6255,AcceptedCmp5,0
9246,6257,AcceptedCmp5,0
9247,6260,AcceptedCmp5,1
9248,6261,AcceptedCmp5,0
9249,6262,AcceptedCmp5,0
9250,6263,AcceptedCmp5,0
9251,6271,AcceptedCmp5,0
9252,6274,AcceptedCmp5,1
9253,6281,AcceptedCmp5,0
9254,6283,AcceptedCmp5,0
9255,6287,AcceptedCmp5,0
9256,6289,AcceptedCmp5,0
9257,6292,AcceptedCmp5,1
9258,6295,AcceptedCmp5,0
9259,6299,AcceptedCmp5,0
9260,6303,AcceptedCmp5,0
9261,6312,AcceptedCmp5,0
9262,6318,AcceptedCmp5,0
9263,6320,AcceptedCmp5,0
9264,6327,AcceptedCmp5,0
9265,6336,AcceptedCmp5,0
9266,6340,AcceptedCmp5,0
9267,6343,AcceptedCmp5,0
9268,6347,AcceptedCmp5,0
9269,6349,AcceptedCmp5,0
9270,6354,AcceptedCmp5,0
9271,6355,AcceptedCmp5,0
9272,6357,AcceptedCmp5,0
9273,6365,AcceptedCmp5,0
9274,6374,AcceptedCmp5,0
9275,6376,AcceptedCmp5,0
9276,6379,AcceptedCmp5,0
9277,6382,AcceptedCmp5,0
9278,6384,AcceptedCmp5,0
9279,6387,AcceptedCmp5,0
9280,6398,AcceptedCmp5,0
9281,6404,AcceptedCmp5,0
9282,6406,AcceptedCmp5,0
9283,6409,AcceptedCmp5,0
9284,6421,AcceptedCmp5,0
9285,6422,AcceptedCmp5,0
9286,6424,AcceptedCmp5,0
9287,6428,AcceptedCmp5,0
9288,6437,AcceptedCmp5,0
9289,6439,AcceptedCmp5,0
9290,6445,AcceptedCmp5,0
9291,6457,AcceptedCmp5,0
9292,6460,AcceptedCmp5,0
9293,6461,AcceptedCmp5,0
9294,6466,AcceptedCmp5,0
9295,6471,AcceptedCmp5,0
9296,6488,AcceptedCmp5,0
9297,6497,AcceptedCmp5,0
9298,6504,AcceptedCmp5,0
9299,6507,AcceptedCmp5,0
9300,6515,AcceptedCmp5,0
9301,6516,AcceptedCmp5,0
9302,6518,AcceptedCmp5,0
9303,6521,AcceptedCmp5,0
9304,6528,AcceptedCmp5,0
9305,6534,AcceptedCmp5,0
9306,6543,AcceptedCmp5,0
9307,6544,AcceptedCmp5,0
9308,6565,AcceptedCmp5,0
9309,6566,AcceptedCmp5,0
9310,6568,AcceptedCmp5,0
9311,6575,AcceptedCmp5,0
9312,6583,AcceptedCmp5,0
9313,6605,AcceptedCmp5,0
9314,6606,AcceptedCmp5,0
9315,6609,AcceptedCmp5,0
9316,6613,AcceptedCmp5,0
9317,6616,AcceptedCmp5,0
9318,6619,AcceptedCmp5,0
9319,6634,AcceptedCmp5,0
9320,6637,AcceptedCmp5,0
9321,6642,AcceptedCmp5,0
9322,6646,AcceptedCmp5,0
9323,6652,AcceptedCmp5,0
9324,6653,AcceptedCmp5,0
9325,6658,AcceptedCmp5,0
9326,6663,AcceptedCmp5,0
9327,6673,AcceptedCmp5,0
9328,6678,AcceptedCmp5,0
9329,6679,AcceptedCmp5,0
9330,6682,AcceptedCmp5,0
9331,6690,AcceptedCmp5,0
9332,6694,AcceptedCmp5,0
9333,6710,AcceptedCmp5,0
9334,6715,AcceptedCmp5,0
9335,6720,AcceptedCmp5,0
9336,6721,AcceptedCmp5,0
9337,6722,AcceptedCmp5,0
9338,6728,AcceptedCmp5,0
9339,6742,AcceptedCmp5,0
9340,6749,AcceptedCmp5,0
9341,6768,AcceptedCmp5,0
9342,6770,AcceptedCmp5,0
9343,6798,AcceptedCmp5,0
9344,6810,AcceptedCmp5,1
9345,6815,AcceptedCmp5,1
9346,6825,AcceptedCmp5,0
9347,6856,AcceptedCmp5,0
9348,6859,AcceptedCmp5,0
9349,6862,AcceptedCmp5,0
9350,6866,AcceptedCmp5,0
9351,6870,AcceptedCmp5,0
9352,6872,AcceptedCmp5,0
9353,6875,AcceptedCmp5,0
9354,6878,AcceptedCmp5,0
9355,6885,AcceptedCmp5,0
9356,6892,AcceptedCmp5,0
9357,6905,AcceptedCmp5,0
9358,6906,AcceptedCmp5,1
9359,6912,AcceptedCmp5,0
9360,6918,AcceptedCmp5,0
9361,6919,AcceptedCmp5,0
9362,6927,AcceptedCmp5,0
9363,6931,AcceptedCmp5,1
9364,6932,AcceptedCmp5,1
9365,6935,AcceptedCmp5,0
9366,6940,AcceptedCmp5,0
9367,6941,AcceptedCmp5,0
9368,6945,AcceptedCmp5,0
9369,6950,AcceptedCmp5,0
9370,6958,AcceptedCmp5,0
9371,6961,AcceptedCmp5,0
9372,6963,AcceptedCmp5,1
9373,6969,AcceptedCmp5,0
9374,6974,AcceptedCmp5,0
9375,6977,AcceptedCmp5,1
9376,6982,AcceptedCmp5,0
9377,6983,AcceptedCmp5,0
9378,6988,AcceptedCmp5,1
9379,6991,AcceptedCmp5,0
9380,6999,AcceptedCmp5,0
9381,7000,AcceptedCmp5,0
9382,7002,AcceptedCmp5,0
9383,7004,AcceptedCmp5,0
9384,7005,AcceptedCmp5,0
9385,7007,AcceptedCmp5,0
9386,7010,AcceptedCmp5,1
9387,7011,AcceptedCmp5,0
9388,7019,AcceptedCmp5,0
9389,7022,AcceptedCmp5,0
9390,7023,AcceptedCmp5,0
9391,7030,AcceptedCmp5,0
9392,7034,AcceptedCmp5,0
9393,7037,AcceptedCmp5,0
9394,7042,AcceptedCmp5,0
9395,7053,AcceptedCmp5,0
9396,7055,AcceptedCmp5,0
9397,7059,AcceptedCmp5,0
9398,7072,AcceptedCmp5,0
9399,7079,AcceptedCmp5,0
9400,7094,AcceptedCmp5,0
9401,7106,AcceptedCmp5,0
9402,7108,AcceptedCmp5,0
9403,7118,AcceptedCmp5,0
9404,7119,AcceptedCmp5,0
9405,7124,AcceptedCmp5,0
9406,7128,AcceptedCmp5,0
9407,7129,AcceptedCmp5,0
9408,7141,AcceptedCmp5,0
9409,7143,AcceptedCmp5,0
9410,7152,AcceptedCmp5,0
9411,7165,AcceptedCmp5,0
9412,7181,AcceptedCmp5,0
9413,7186,AcceptedCmp5,0
9414,7187,AcceptedCmp5,0
9415,7192,AcceptedCmp5,0
9416,7196,AcceptedCmp5,0
9417,7212,AcceptedCmp5,0
9418,7214,AcceptedCmp5,0
9419,7215,AcceptedCmp5,1
9420,7224,AcceptedCmp5,0
9421,7230,AcceptedCmp5,0
9422,7233,AcceptedCmp5,0
9423,7235,AcceptedCmp5,0
9424,7244,AcceptedCmp5,0
9425,7247,AcceptedCmp5,0
9426,7250,AcceptedCmp5,0
9427,7261,AcceptedCmp5,0
9428,7264,AcceptedCmp5,0
9429,7270,AcceptedCmp5,0
9430,7274,AcceptedCmp5,0
9431,7279,AcceptedCmp5,0
9432,7281,AcceptedCmp5,0
9433,7284,AcceptedCmp5,0
9434,7286,AcceptedCmp5,0
9435,7297,AcceptedCmp5,0
9436,7300,AcceptedCmp5,0
9437,7301,AcceptedCmp5,0
9438,7313,AcceptedCmp5,0
9439,7321,AcceptedCmp5,0
9440,7325,AcceptedCmp5,0
9441,7326,AcceptedCmp5,0
9442,7327,AcceptedCmp5,0
9443,7342,AcceptedCmp5,0
9444,7348,AcceptedCmp5,0
9445,7349,AcceptedCmp5,0
9446,7352,AcceptedCmp5,0
9447,7366,AcceptedCmp5,1
9448,7369,AcceptedCmp5,0
9449,7373,AcceptedCmp5,0
9450,7378,AcceptedCmp5,0
9451,7381,AcceptedCmp5,1
9452,7384,AcceptedCmp5,0
9453,7386,AcceptedCmp5,0
9454,7393,AcceptedCmp5,0
9455,7396,AcceptedCmp5,1
9456,7397,AcceptedCmp5,0
9457,7408,AcceptedCmp5,0
9458,7409,AcceptedCmp5,0
9459,7411,AcceptedCmp5,0
9460,7414,AcceptedCmp5,0
9461,7419,AcceptedCmp5,0
9462,7422,AcceptedCmp5,0
9463,7428,AcceptedCmp5,0
9464,7431,AcceptedCmp5,0
9465,7433,AcceptedCmp5,0
9466,7437,AcceptedCmp5,0
9467,7441,AcceptedCmp5,0
9468,7444,AcceptedCmp5,0
9469,7446,AcceptedCmp5,0
9470,7451,AcceptedCmp5,0
9471,7453,AcceptedCmp5,0
9472,7458,AcceptedCmp5,0
9473,7462,AcceptedCmp5,0
9474,7476,AcceptedCmp5,0
9475,7488,AcceptedCmp5,0
9476,7494,AcceptedCmp5,0
9477,7495,AcceptedCmp5,0
9478,7500,AcceptedCmp5,0
9479,7503,AcceptedCmp5,0
9480,7505,AcceptedCmp5,0
9481,7514,AcceptedCmp5,0
9482,7516,AcceptedCmp5,0
9483,7521,AcceptedCmp5,1
9484,7527,AcceptedCmp5,0
9485,7530,AcceptedCmp5,0
9486,7532,AcceptedCmp5,0
9487,7533,AcceptedCmp5,0
9488,7540,AcceptedCmp5,0
9489,7573,AcceptedCmp5,0
9490,7574,AcceptedCmp5,0
9491,7592,AcceptedCmp5,0
9492,7600,AcceptedCmp5,0
9493,7610,AcceptedCmp5,0
9494,7613,AcceptedCmp5,0
9495,7617,AcceptedCmp5,0
9496,7620,AcceptedCmp5,0
9497,7627,AcceptedCmp5,1
9498,7628,AcceptedCmp5,0
9499,7629,AcceptedCmp5,0
9500,7631,AcceptedCmp5,0
9501,7646,AcceptedCmp5,0
9502,7660,AcceptedCmp5,0
9503,7679,AcceptedCmp5,0
9504,7683,AcceptedCmp5,0
9505,7685,AcceptedCmp5,0
9506,7698,AcceptedCmp5,0
9507,7699,AcceptedCmp5,0
9508,7706,AcceptedCmp5,0
9509,7712,AcceptedCmp5,0
9510,7718,AcceptedCmp5,0
9511,7723,AcceptedCmp5,0
9512,7725,AcceptedCmp5,0
9513,7732,AcceptedCmp5,0
9514,7734,AcceptedCmp5,1
9515,7736,AcceptedCmp5,0
9516,7755,AcceptedCmp5,0
9517,7761,AcceptedCmp5,0
9518,7786,AcceptedCmp5,0
9519,7787,AcceptedCmp5,0
9520,7788,AcceptedCmp5,0
9521,7789,AcceptedCmp5,1
9522,7791,AcceptedCmp5,0
9523,7793,AcceptedCmp5,0
9524,7798,AcceptedCmp5,0
9525,7801,AcceptedCmp5,0
9526,7807,AcceptedCmp5,0
9527,7822,AcceptedCmp5,0
9528,7828,AcceptedCmp5,0
9529,7829,AcceptedCmp5,0
9530,7832,AcceptedCmp5,1
9531,7842,AcceptedCmp5,0
9532,7848,AcceptedCmp5,0
9533,7849,AcceptedCmp5,0
9534,7851,AcceptedCmp5,0
9535,7861,AcceptedCmp5,0
9536,7872,AcceptedCmp5,1
9537,7873,AcceptedCmp5,0
9538,7875,AcceptedCmp5,1
9539,7892,AcceptedCmp5,0
9540,7899,AcceptedCmp5,0
9541,7901,AcceptedCmp5,0
9542,7912,AcceptedCmp5,0
9543,7919,AcceptedCmp5,0
9544,7922,AcceptedCmp5,0
9545,7930,AcceptedCmp5,0
9546,7937,AcceptedCmp5,0
9547,7938,AcceptedCmp5,0
9548,7943,AcceptedCmp5,0
9549,7947,AcceptedCmp5,0
9550,7959,AcceptedCmp5,0
9551,7960,AcceptedCmp5,1
9552,7962,AcceptedCmp5,1
9553,7966,AcceptedCmp5,0
9554,7972,AcceptedCmp5,0
9555,7987,AcceptedCmp5,0
9556,7990,AcceptedCmp5,0
9557,7998,AcceptedCmp5,0
9558,7999,AcceptedCmp5,1
9559,8008,AcceptedCmp5,0
9560,8015,AcceptedCmp5,0
9561,8017,AcceptedCmp5,0
9562,8026,AcceptedCmp5,0
9563,8029,AcceptedCmp5,1
9564,8036,AcceptedCmp5,0
9565,8041,AcceptedCmp5,0
9566,8070,AcceptedCmp5,0
9567,8079,AcceptedCmp5,0
9568,8080,AcceptedCmp5,0
9569,8082,AcceptedCmp5,0
9570,8086,AcceptedCmp5,0
9571,8091,AcceptedCmp5,0
9572,8093,AcceptedCmp5,0
9573,8104,AcceptedCmp5,0
9574,8132,AcceptedCmp5,0
9575,8135,AcceptedCmp5,0
9576,8140,AcceptedCmp5,0
9577,8143,AcceptedCmp5,0
9578,8146,AcceptedCmp5,0
9579,8147,AcceptedCmp5,0
9580,8148,AcceptedCmp5,0
9581,8151,AcceptedCmp5,0
9582,8159,AcceptedCmp5,0
9583,8162,AcceptedCmp5,0
9584,8164,AcceptedCmp5,0
9585,8175,AcceptedCmp5,0
9586,8180,AcceptedCmp5,0
9587,8181,AcceptedCmp5,0
9588,8182,AcceptedCmp5,0
9589,8204,AcceptedCmp5,0
9590,8207,AcceptedCmp5,0
9591,8210,AcceptedCmp5,0
9592,8212,AcceptedCmp5,0
9593,8213,AcceptedCmp5,0
9594,8216,AcceptedCmp5,0
9595,8230,AcceptedCmp5,0
9596,8233,AcceptedCmp5,0
9597,8234,AcceptedCmp5,0
9598,8235,AcceptedCmp5,0
9599,8254,AcceptedCmp5,0
9600,8268,AcceptedCmp5,0
9601,8275,AcceptedCmp5,0
9602,8278,AcceptedCmp5,0
9603,8286,AcceptedCmp5,0
9604,8299,AcceptedCmp5,0
9605,8310,AcceptedCmp5,0
9606,8312,AcceptedCmp5,0
9607,8314,AcceptedCmp5,1
9608,8315,AcceptedCmp5,0
9609,8318,AcceptedCmp5,1
9610,8334,AcceptedCmp5,0
9611,8341,AcceptedCmp5,0
9612,8346,AcceptedCmp5,0
9613,8360,AcceptedCmp5,0
9614,8362,AcceptedCmp5,1
9615,8369,AcceptedCmp5,0
9616,8370,AcceptedCmp5,0
9617,8372,AcceptedCmp5,0
9618,8373,AcceptedCmp5,0
9619,8375,AcceptedCmp5,0
9620,8387,AcceptedCmp5,0
9621,8395,AcceptedCmp5,0
9622,8397,AcceptedCmp5,0
9623,8402,AcceptedCmp5,0
9624,8405,AcceptedCmp5,0
9625,8414,AcceptedCmp5,0
9626,8416,AcceptedCmp5,0
9627,8418,AcceptedCmp5,0
9628,8427,AcceptedCmp5,0
9629,8432,AcceptedCmp5,0
9630,8439,AcceptedCmp5,0
9631,8442,AcceptedCmp5,0
9632,8443,AcceptedCmp5,0
9633,8461,AcceptedCmp5,0
9634,8475,AcceptedCmp5,0
9635,8477,AcceptedCmp5,0
9636,8486,AcceptedCmp5,0
9637,8492,AcceptedCmp5,0
9638,8504,AcceptedCmp5,1
9639,8514,AcceptedCmp5,0
9640,8523,AcceptedCmp5,0
9641,8524,AcceptedCmp5,0
9642,8527,AcceptedCmp5,0
9643,8534,AcceptedCmp5,0
9644,8537,AcceptedCmp5,0
9645,8541,AcceptedCmp5,0
9646,8545,AcceptedCmp5,1
9647,8553,AcceptedCmp5,0
9648,8557,AcceptedCmp5,0
9649,8560,AcceptedCmp5,0
9650,8562,AcceptedCmp5,0
9651,8566,AcceptedCmp5,0
9652,8581,AcceptedCmp5,0
9653,8584,AcceptedCmp5,0
9654,8588,AcceptedCmp5,0
9655,8594,AcceptedCmp5,0
9656,8595,AcceptedCmp5,0
9657,8601,AcceptedCmp5,0
9658,8602,AcceptedCmp5,0
9659,8605,AcceptedCmp5,0
9660,8614,AcceptedCmp5,0
9661,8619,AcceptedCmp5,0
9662,8624,AcceptedCmp5,0
9663,8625,AcceptedCmp5,0
9664,8629,AcceptedCmp5,0
9665,8643,AcceptedCmp5,0
9666,8650,AcceptedCmp5,0
9667,8652,AcceptedCmp5,0
9668,8659,AcceptedCmp5,0
9669,8663,AcceptedCmp5,0
9670,8685,AcceptedCmp5,0
9671,8686,AcceptedCmp5,0
9672,8687,AcceptedCmp5,0
9673,8690,AcceptedCmp5,0
9674,8692,AcceptedCmp5,0
9675,8700,AcceptedCmp5,0
9676,8702,AcceptedCmp5,0
9677,8707,AcceptedCmp5,0
9678,8717,AcceptedCmp5,0
9679,8720,AcceptedCmp5,0
9680,8722,AcceptedCmp5,0
9681,8724,AcceptedCmp5,0
9682,8726,AcceptedCmp5,0
9683,8727,AcceptedCmp5,0
9684,8732,AcceptedCmp5,1
9685,8737,AcceptedCmp5,0
9686,8746,AcceptedCmp5,0
9687,8749,AcceptedCmp5,0
9688,8754,AcceptedCmp5,0
9689,8755,AcceptedCmp5,0
9690,8773,AcceptedCmp5,0
9691,8775,AcceptedCmp5,0
9692,8779,AcceptedCmp5,0
9693,8780,AcceptedCmp5,0
9694,8783,AcceptedCmp5,0
9695,8786,AcceptedCmp5,0
9696,8789,AcceptedCmp5,0
9697,8799,AcceptedCmp5,0
9698,8800,AcceptedCmp5,0
9699,8805,AcceptedCmp5,0
9700,8812,AcceptedCmp5,0
9701,8825,AcceptedCmp5,0
9702,8832,AcceptedCmp5,0
9703,8842,AcceptedCmp5,0
9704,8852,AcceptedCmp5,0
9705,8858,AcceptedCmp5,0
9706,8867,AcceptedCmp5,0
9707,8876,AcceptedCmp5,0
9708,8890,AcceptedCmp5,0
9709,8895,AcceptedCmp5,0
9710,8897,AcceptedCmp5,0
9711,8908,AcceptedCmp5,0
9712,8911,AcceptedCmp5,0
9713,8916,AcceptedCmp5,0
9714,8920,AcceptedCmp5,0
9715,8923,AcceptedCmp5,0
9716,8925,AcceptedCmp5,0
